Name,BTERN01 - 1,BTERN01 - 2,B124 - 1,B124 - 2,BTMS0057 - 1,BTMS0057 - 2,BT30 - 1,BT30 - 2,B10 - 1,B10 - 2,BTMS0083 - 1,BTMS0083 - 2,BTMS0073 - 1,BTMS0073 - 2,BT28 - 1,BT28 - 2
2_SD26_41A_02_D07,135,137,259,261,120,120,191,191,200,206,280,280,127,130,183,183
2_SD26_41A_03_D01,135,137,267,275,118,124,188,191,198,212,300,318,130,130,183,189
2_SD26_41A_04_B04,133,137,259,265,116,116,191,191,204,206,286,286,130,130,183,183
2_SD26_41A_05_B05,135,143,265,267,120,126,191,191,206,206,290,292,130,130,183,189
2_SD26_41A_06_H11,137,143,265,275,120,124,191,191,206,210,284,286,130,130,183,204
2_SD26_41A_07_C10,135,135,257,275,120,124,191,191,198,206,294,298,130,130,183,183
2_SD26_41A_08_G07,135,137,259,265,112,124,191,191,206,214,294,298,130,133,183,183
2_SD26_41B_01_D04,137,143,257,267,118,120,188,200,206,238,294,294,130,130,183,183
2_SD27_03_01_B11,135,135,267,299,120,126,191,191,198,198,282,286,130,133,183,183
2_SD27_03_02_B08,133,141,261,275,118,120,191,191,204,210,282,294,130,130,183,183
2_SD27_12A_01_C12,135,135,259,303,120,130,188,191,206,214,294,306,130,130,183,183
2_SD27_12A_02_H02,135,137,259,267,122,130,191,191,198,206,278,282,130,130,183,183
2_SD27_16_02_H01,135,139,261,269,118,124,191,191,204,206,298,298,130,130,183,183
2_SD27_16_03_A10,137,,263,271,120,126,188,191,190,206,290,306,127,130,183,183
2_SD27_16_04_H07,133,133,259,265,118,120,191,191,198,198,286,286,130,130,183,183
2_SD27_18A_01_A11,135,147,,,124,124,188,191,200,206,286,292,130,130,183,183
2_SD27_26_01_E03,137,143,259,263,120,120,185,191,206,206,294,300,130,130,183,183
2_SD27_26_02_B04,135,139,267,269,112,126,191,191,190,238,284,284,130,130,183,189
2_SD27_31A_01_H04,141,141,269,271,118,124,197,197,212,212,280,282,136,136,189,189
2_SD27_31A_02_D01,135,143,,,112,116,191,191,190,210,282,298,130,130,183,183
2_SD27_31A_03_G06,135,137,263,303,112,116,191,191,190,210,282,298,130,130,183,183
2_SD27_31A_04_H12,135,135,259,269,120,122,188,191,206,214,282,294,130,130,183,183
2_SD27_31A_05_A12,137,141,259,259,120,124,188,191,206,206,286,294,130,130,183,183
2_SD27_33A_01_A06,135,139,259,267,126,130,188,188,198,210,278,300,130,130,183,183
2_SD27_33A_02_B09,133,137,265,,120,120,191,191,198,200,282,308,127,130,183,183
2_SD27_33A_03_C02,135,137,,,118,124,191,191,198,206,278,294,130,130,183,183
2_SD27_37_01_A11,135,137,265,265,120,120,191,191,206,206,286,294,130,130,183,183
2_SD27_37_02_G11,135,141,259,267,120,124,191,200,198,198,284,294,130,130,183,183
2_SD27_37_03_G09,135,135,259,265,118,130,191,191,198,206,282,300,130,130,183,183
2_SD27_37_04_H05,135,135,261,263,124,124,185,191,206,208,278,310,130,130,183,189
2_SD27_37_05_A02,133,135,263,267,116,120,188,191,206,210,290,294,127,130,183,183
2_SD27_37_06_C03,135,135,265,267,122,124,188,191,204,210,284,288,130,130,183,189
2_SD27_37_07_D05,135,143,267,,124,124,185,191,198,198,280,290,130,130,183,183
2_SD27_37_08_B06,137,137,267,269,116,120,185,188,206,206,288,290,127,130,183,183
2_SD27_37_09_A05,135,139,,,112,124,188,188,206,206,290,306,130,130,183,183
2_SD27_37_10_C11,135,137,263,263,120,124,191,191,198,206,284,290,130,130,183,189
2_SD27_37_11_D08,141,143,269,273,124,124,191,191,198,238,286,288,130,130,183,183
2_SD27_39_01_G07,133,135,259,275,118,126,188,191,206,210,290,294,130,130,183,183
2_SD27_39_02_D06,133,135,259,267,120,120,191,191,206,206,292,294,130,130,183,183
2_SD27_39_03_D02,135,135,259,265,112,124,191,191,206,214,294,294,130,133,183,183
2_SD27_39_04_B10,135,137,263,267,120,124,188,191,200,210,298,318,130,130,183,183
2_SD27_40_01_C07,135,135,267,271,120,122,191,191,206,208,282,308,130,130,183,183
2_SD27_40_05_G10,135,139,265,271,112,130,188,200,198,206,282,282,130,130,183,183
2_SD27_40_06_A04,137,143,267,303,124,124,191,200,206,238,278,286,130,130,183,183
2_SD27_40_07_A01,135,135,267,,120,126,191,191,198,198,286,308,130,133,183,183
2_SD27_40_08_C05,137,139,263,267,118,120,191,191,200,238,298,300,130,130,183,183
2_SD27_41A_01_G08,135,143,275,275,116,120,191,200,206,238,288,300,130,130,183,183
2_SD27_41A_02_A09,133,137,259,,122,126,191,191,206,238,282,,130,130,183,183
2_SD27_41A_03_B12,135,137,267,271,120,124,191,191,206,210,290,294,130,130,183,183
2_SD27_41A_04_A03,133,139,265,269,120,124,191,191,204,206,288,298,130,130,183,183
2_SD27_41A_05_H08,137,141,265,267,120,120,188,191,200,204,292,294,130,130,183,189
2_SD27_41A_06_C11,135,143,267,,120,120,188,191,206,238,290,290,130,130,183,183
2_SD27_41A_07_H03,135,135,267,267,118,126,185,191,206,206,282,294,130,130,183,183
2_W2_13_03_E06,135,137,265,265,112,118,191,191,206,206,294,306,130,130,183,183
2_W2_15_01_B05,135,135,265,267,118,120,188,191,206,206,288,318,130,130,183,183
2_W2_31_02_G07,135,135,263,265,112,118,191,191,206,214,282,286,130,130,183,189
2_W3_01_01_F02,135,135,261,267,120,120,188,191,206,206,292,308,130,133,183,183
2_W3_30_02_G04,135,135,,,,,191,191,206,206,,,130,130,183,183
2_W4_16_01_A08,133,141,263,265,120,124,185,191,198,198,282,298,130,130,183,183
2_W4_21_03_H11,135,137,263,263,120,120,191,191,,,282,292,130,130,183,183
2_W4_26_04_C08,137,143,265,269,124,130,188,191,190,210,290,294,130,130,183,183
2_W4_30_01_F06,135,,267,275,112,122,191,200,198,214,288,306,130,130,183,183
2_W4_36_01_F12,135,141,265,265,122,122,191,191,206,206,286,290,130,130,183,183
2_W4_40_01_G10,135,135,265,269,120,124,191,191,206,208,292,306,130,130,183,183
2_W5_08_01_C07,137,143,267,271,118,126,191,191,190,206,290,292,130,130,183,183
2_W5_09_02_H09,135,137,267,271,118,118,191,191,190,206,290,292,130,130,183,183
2_W5_12_01_C02,135,135,265,267,120,120,191,191,228,,286,292,127,130,183,183
2_W5_16_01_G12,135,137,265,267,118,124,185,191,196,206,288,290,130,130,183,183
2_W5_32_01_A11,139,141,263,267,116,124,188,191,204,204,290,308,130,130,183,204
2_W5_32_02_H08,135,135,263,263,120,124,188,188,204,208,290,292,130,130,183,183
2_W5_36_02_G08,135,135,265,275,118,130,191,191,190,206,282,300,130,130,183,204
2_W6_08_01_C12,141,143,269,275,118,124,200,200,198,,284,300,130,130,183,183
2_W6_13_01_G12,133,137,263,263,118,124,185,191,198,206,290,294,130,130,183,183
2_W6_16_01_B11,143,147,265,271,124,124,188,191,198,206,306,318,130,130,183,183
2_W6_16_02_D01,133,141,263,265,120,120,185,191,198,198,298,300,130,130,183,183
2_W6_16_03_C06,135,139,263,265,120,124,188,191,204,206,280,292,130,130,183,189
2_W6_16_04_B03,135,137,263,271,116,120,188,191,206,208,290,308,130,130,183,183
2_W6_16_05_F08,135,141,263,263,118,120,191,191,206,206,286,290,130,130,183,183
2_W6_18_01_F10,135,137,271,271,120,120,185,191,198,206,282,294,130,130,183,183
2_W6_18_06_C09,135,143,263,263,118,124,188,191,198,206,290,292,130,130,183,183
2_W6_21_01_A07,135,135,267,267,120,124,191,191,206,206,282,294,130,130,183,183
2_W6_28_01_B02,137,141,263,263,122,126,188,191,204,206,278,286,130,130,183,183
2_W6_29_01_C09,135,137,267,271,118,124,191,191,206,208,282,318,130,130,183,204
2_W6_36_05_F05,135,135,263,263,124,126,191,200,206,208,300,308,130,130,183,183
2_W7_08_02_A06,135,143,267,267,120,120,185,191,198,210,292,292,130,130,183,183
2_W7_12_01_F03,135,135,263,267,112,124,188,191,198,206,282,306,127,130,183,183
2_W7_16_01_C04,133,137,267,299,120,120,191,191,198,206,290,292,127,130,183,183
2_W7_16_02_F03,135,137,263,269,118,120,191,191,,,,,130,130,183,183
2_W7_24_01_A05,133,135,265,271,124,126,185,191,206,206,292,298,130,130,183,183
2_W7_24_03_G03,135,139,271,275,116,124,188,188,206,206,290,308,130,130,183,183
2_W7_25_01_E02,137,139,263,263,118,124,188,191,198,206,284,298,130,130,183,183
2_W7_32_01_E07,135,143,265,267,120,120,188,188,198,210,288,292,130,130,183,183
2_W7_33_01_H04,135,137,265,267,124,124,191,191,206,238,284,294,130,130,183,183
2_W8_01_03_E03,133,135,263,271,118,118,188,191,198,210,290,294,130,130,183,183
2_W8_01_04_B01,135,137,265,265,122,124,191,191,198,206,290,292,130,130,183,183
2_W8_02_01_D12,137,139,265,265,118,120,188,194,206,210,,,130,130,183,183
2_W8_05_01_A12,135,139,259,267,124,124,191,191,198,256,280,284,130,130,183,183
2_W8_08_01_E05,135,143,265,267,120,124,191,191,198,216,294,294,130,130,183,189
2_W8_11_01_F01,137,143,269,273,120,124,188,191,206,208,294,298,130,130,183,189
2_W8_11_02_G09,135,135,271,275,116,124,191,191,206,214,294,300,130,130,183,183
2_W8_16_01_H10,139,143,275,275,118,124,191,191,204,210,286,290,130,130,183,183
2_W8_16_02_D07,143,143,265,271,120,126,188,191,206,206,282,300,127,130,183,183
2_W8_17_01_A02,139,143,265,275,118,124,191,191,204,212,286,290,130,130,183,183
2_W8_17_03_H01,137,139,275,275,118,124,191,191,204,212,286,290,130,130,183,183
2_W8_21_01_H03,135,135,259,265,116,120,188,191,190,206,300,318,130,133,183,183
2_W8_23A_01_G01,135,135,263,263,118,120,191,191,198,206,,,130,133,183,183
2_W8_24_02_D03,135,137,267,269,114,120,191,200,206,206,294,308,130,130,183,183
2_W8_24_03_D09,137,139,259,267,120,126,188,191,206,206,286,292,130,130,183,183
2_W8_25_04_G01,135,135,263,265,112,120,188,191,206,206,286,318,130,130,183,183
2_W8_33_01_C03,,,265,265,120,124,191,191,198,206,282,284,130,130,183,183
2_W8_35_01_F11,135,137,263,267,126,130,191,191,206,206,290,294,130,130,183,183
2_W8_35_02_G02,135,135,265,273,112,124,188,188,200,206,282,290,130,130,183,183
2_W9_01_01_H06,135,135,259,267,118,130,188,200,206,210,284,288,130,130,183,183
2_W9_01_02_H02,135,143,267,,124,124,185,191,206,238,290,290,130,130,183,183
2_W9_08_01_G06,135,137,267,269,120,124,188,188,206,210,286,308,130,130,183,183
2_W9_08_02_G11,135,141,263,267,120,120,191,191,198,206,282,294,130,130,183,183
2_W9_08_03_B07,139,143,263,263,118,124,191,191,198,206,286,308,130,130,183,189
2_W9_08_04_A05,135,141,263,275,120,120,191,191,198,206,282,294,130,130,183,183
2_W9_09_01_B09,135,147,267,271,112,124,188,188,206,206,282,294,130,130,183,189
2_W9_10_04_H01,135,,263,265,112,118,191,191,190,210,,,130,130,183,183
2_W9_11_03_E04,143,147,263,265,120,120,191,191,198,210,282,284,130,130,183,183
2_W9_11_04_C03,135,137,263,267,120,124,191,191,198,198,282,298,130,130,183,183
2_W9_11_05_G07,135,135,263,263,118,118,188,191,198,204,290,294,130,130,183,183
2_W9_11_06_D01,133,137,271,271,116,124,191,191,204,204,290,290,130,130,183,183
2_W9_11_07_B04,137,143,267,275,120,120,191,194,198,206,292,300,130,130,183,183
2_W9_12_03_G09,135,141,263,267,120,120,191,191,198,206,284,294,130,130,183,183
2_W9_15_01_C06,135,139,271,271,124,124,188,191,206,206,290,292,130,130,183,183
2_W9_18_03_F01,133,133,267,299,120,120,191,191,198,206,290,292,127,130,183,183
2_W9_19_02_E10,133,137,263,265,112,126,191,191,206,210,288,306,130,130,183,183
2_W9_19_03_B12,133,135,265,269,116,124,191,191,206,226,294,294,130,130,183,189
2_W9_22A_01_G05,135,141,259,263,120,120,191,191,206,206,288,306,130,130,183,183
2_W9_25_01_A09,135,141,259,271,112,124,191,191,198,210,286,286,130,130,183,183
2_W9_25_02_B08,135,139,265,269,118,120,191,191,208,214,292,302,130,130,183,183
2_W9_33_01_E09,135,141,265,275,120,120,191,191,206,214,282,290,130,130,183,183
2_W9_33_02_E07,135,141,263,271,120,120,185,191,206,214,300,,130,130,183,183
2_W9_33_03_H05,135,135,259,267,112,126,185,191,204,206,294,306,130,130,183,183
2_W9_36_01_F09,137,137,263,271,124,130,188,191,206,206,282,290,130,130,183,183
2_W9_40_01_D01,135,143,265,271,112,124,191,191,208,210,294,318,130,130,183,183
2_W10_01_01_F07,133,135,263,271,118,130,188,191,198,204,290,306,130,130,183,183
2_W10_01_02_C01,135,143,267,271,124,128,191,191,206,210,294,318,130,130,183,183
2_W10_08_01_C05,137,137,265,265,126,126,185,191,206,206,292,318,127,130,183,183
2_W10_08_02_F10,135,135,267,269,118,124,188,191,206,206,288,292,130,130,183,183
2_W10_08_03_H12,135,141,263,269,116,120,188,191,198,206,,,130,130,183,204
2_W10_08_04_B11,133,139,265,269,118,124,185,191,198,210,290,290,130,130,183,183
2_W10_09_01_F04,137,141,263,271,118,120,191,191,206,206,286,294,127,130,183,183
2_W10_11_02_B10,135,139,263,267,124,124,191,191,198,212,282,306,130,130,183,189
2_W10_11_03_A10,135,141,265,267,120,124,188,188,206,206,290,290,130,130,183,183
2_W10_12_01_B06,135,135,263,267,124,124,188,188,198,200,282,284,130,130,183,183
2_W10_16_01_F05,137,143,267,267,120,128,191,200,206,210,292,318,130,130,183,183
2_W10_16_04_C06,137,141,261,261,112,124,191,200,198,206,282,292,130,130,183,183
2_W10_17_01_F06,135,143,265,271,112,118,191,200,190,210,286,300,130,130,183,204
2_W10_18_04_A02,135,137,263,267,120,120,191,191,198,206,282,294,130,130,183,183
2_W10_30_01_E08,137,143,263,271,118,118,191,200,206,206,290,292,130,130,183,183
2_W10_36_01_H07,133,135,261,267,112,124,191,194,198,206,278,282,127,130,183,183
2_W11_02_01_D08,135,143,257,269,124,126,188,191,198,206,284,294,130,130,183,183
2_W11_16_01_F08,135,137,267,275,124,124,191,200,206,206,282,286,130,130,183,183
2_W11_16_02_G09,137,141,259,261,112,130,191,191,204,206,,,130,130,183,189
2_W12_16_01_B07,137,137,259,299,116,124,191,191,210,214,294,308,130,130,183,183
2_W12_16_02_D06,137,137,263,267,120,120,188,191,190,206,278,294,130,130,183,183
2_W13_01_01_F10,135,143,267,275,120,126,188,191,206,206,282,298,130,130,183,183
2_W13_01_02_C05,135,139,257,263,124,124,188,191,198,206,284,294,130,130,183,183
2_W13_01_03_G12,135,147,267,273,114,124,191,191,198,206,290,304,130,133,183,183
2_W13_01_04_H07,135,135,259,263,120,120,188,191,206,210,290,308,130,130,183,183
2_W13_01_05_D10,135,147,267,273,112,124,188,191,214,214,282,290,130,130,183,183
2_W13_02_02_H09,137,139,263,275,118,118,191,191,190,238,294,294,130,130,183,189
2_W13_09_01_B10,135,135,269,271,124,130,191,191,206,214,284,300,130,130,183,189
2_W13_09_02_G10,141,143,263,275,124,130,185,188,198,210,290,290,130,130,183,183
2_W13_12_01_A06,135,143,265,267,116,124,188,191,206,206,284,300,130,130,183,183
2_W13_12_02_A09,141,143,263,269,118,118,191,191,198,208,278,282,130,130,183,183
2_W13_12_03_C06,135,135,259,275,112,118,191,191,198,206,292,300,130,133,183,189
2_W13_16_01_C10,137,137,267,267,112,120,188,194,206,214,282,290,130,130,183,183
2_W13_19_01_A11,135,137,269,275,124,124,191,191,206,210,282,318,130,130,183,183
2_W13_23_01_D09,137,143,263,267,124,126,188,188,214,238,294,294,130,130,183,183
2_W13_23_02_E01,135,135,265,273,112,124,188,191,200,206,290,292,130,130,183,183
2_W13_23A_01_C09,135,137,265,267,112,118,191,191,198,214,282,290,130,130,183,183
2_W13_23A_02_B11,137,137,267,271,120,120,185,191,196,206,278,288,130,130,183,183
2_W14_02_01_H08,125,137,267,269,124,124,191,191,198,206,278,286,130,130,183,183
2_W14_13_01_A10,137,141,259,271,118,124,191,200,204,206,306,306,130,130,183,189
2_W14_15_01_F06,109,115,235,237,124,126,194,197,198,214,276,294,130,130,177,183
2_W14_16_01_B06,135,139,267,271,124,130,191,191,198,198,284,294,130,130,183,183
2_W14_16_02_E11,135,143,259,267,120,124,188,191,206,214,286,294,130,130,183,189
2_W14_17_01_D11,135,137,263,271,112,116,191,191,196,206,298,300,130,130,183,183
2_W14_17_02_G06,137,139,267,275,120,130,188,191,206,210,280,294,130,130,183,189
2_W14_23_01_G07,133,139,259,269,124,126,191,191,206,206,284,284,130,130,183,183
2_W14_30_03_D07,135,135,267,267,118,130,191,200,196,206,284,294,130,130,183,183
2_W14_36_01_B08,135,147,267,271,124,126,188,191,198,206,280,290,130,130,183,183
2_W15_02_01_E08,133,141,259,269,118,120,188,191,198,200,288,294,130,133,183,183
2_W15_02_02_C07,137,137,267,271,120,120,188,191,198,198,288,318,130,133,183,183
2_W15_15_01_C11,,,233,233,128,130,191,197,204,212,,,127,130,177,183
2_W15_15_02_F09,,,251,251,130,130,173,173,218,256,,,124,124,198,201
2_W15_16_02_H10,133,135,263,263,120,120,191,191,206,210,284,294,130,130,183,189
2_W15_17_01_E01,135,135,259,275,118,120,188,191,204,206,294,300,130,130,183,183
2_W15_17_02_G08,133,137,269,275,118,120,191,191,206,214,294,300,130,130,183,183
2_W15_25_01_E09,135,135,257,271,118,130,188,200,200,238,288,294,130,130,183,183
2_W15_25_02_E10,135,137,267,277,112,124,191,191,206,210,292,292,130,130,183,183
2_W15_34_01_F07,137,141,265,265,120,122,191,191,198,204,292,298,130,130,183,183
2_W16_14_01_B09,135,143,259,269,120,124,191,191,190,198,282,308,130,130,183,183
2_W16_15_01_A07,137,139,267,269,112,124,191,200,198,204,284,294,130,130,183,183
2_W17_21_01_H06,137,141,259,269,120,124,191,191,198,238,290,294,130,130,183,189
2_W17_22_01_C08,133,137,265,269,120,130,188,200,190,198,294,318,130,130,183,183
2_W17_22_02_E07,133,143,261,269,120,124,191,191,204,208,284,284,130,130,183,183
2_W18_11_01_B08,135,137,257,265,120,120,188,191,206,206,282,282,130,130,183,183
2_W18_11_02_E07,143,143,265,267,112,124,191,191,208,208,282,294,130,130,183,183
2_W18_13_02_D09,135,139,263,265,120,124,188,188,206,212,284,290,130,130,183,183
2_W18_30_02_A01,135,147,267,267,118,126,191,191,210,238,286,292,130,130,183,183
2_W18_32_01_E09,135,135,265,267,120,126,185,191,200,206,292,308,130,133,183,183
2_W18_34_01_F09,137,147,263,275,112,118,185,188,206,206,282,290,130,130,183,204
2_W18_40_02_D11,143,147,261,263,120,124,188,191,206,206,282,290,130,130,183,189
2_W19_05_01_D12,135,139,265,267,124,124,191,200,206,206,284,294,130,130,183,183
2_W19_08_01_D01,133,137,263,267,112,124,191,191,206,206,282,300,127,130,183,204
2_W19_08_02_E03,135,143,259,267,118,124,188,188,206,212,290,294,130,130,189,204
2_W19_09_01_D03,135,137,261,265,124,130,188,191,200,206,290,290,130,130,183,183
2_W19_10_04_C11,135,135,267,271,118,130,191,191,204,204,290,290,130,130,183,183
2_W19_10_05_E10,133,137,263,267,116,118,191,200,198,206,278,292,130,130,183,183
2_W19_11_03_F06,137,147,265,271,124,126,191,191,208,238,282,286,130,130,183,183
2_W19_11_04_E11,135,139,263,263,112,124,188,191,200,208,292,294,130,130,183,183
2_W19_34_01_E10,135,135,263,271,120,120,191,194,198,206,294,294,130,130,183,183
2_W19_36_02_C01,135,137,263,267,124,128,191,191,210,212,294,306,130,130,189,189
2_W19_40_02_D08,137,141,261,261,112,124,191,200,206,206,292,292,130,130,183,183
2_W19_40_04_F01,137,141,271,271,112,120,191,191,190,210,280,318,130,130,183,183
2_W20_05_01_C01,135,139,265,265,120,124,188,191,206,238,294,298,130,130,183,183
2_W20_09_08_F05,135,137,259,275,120,126,185,188,206,214,278,286,130,130,183,189
2_W20_09_09_E07,137,147,265,271,118,126,188,191,196,204,292,292,130,130,183,183
2_W20_11_01_E08,135,137,259,263,118,120,188,191,200,204,288,306,127,130,183,183
2_W20_12_01_C06,137,147,265,265,120,124,191,191,206,212,284,300,130,130,183,183
2_W20_29_05_F01,135,147,263,263,124,126,188,188,206,206,282,284,130,130,183,183
2_W20_29_06_E06,135,139,267,299,124,126,191,200,206,206,292,294,130,130,183,183
2_W20_32_01_F02,135,139,267,303,120,120,188,191,206,214,288,298,130,130,183,183
2_W21_01_01_E05,135,141,265,265,120,120,191,200,206,210,280,282,130,130,183,183
2_W21_01_02_F03,135,137,267,271,112,120,191,200,206,210,282,292,130,130,183,189
2_W21_02_02_D06,137,147,265,271,116,124,188,191,206,206,284,290,130,130,183,204
2_W21_02_03_D05,139,143,,,112,122,191,191,210,210,286,294,130,130,183,183
2_W21_02_04_D10,135,135,265,267,124,124,191,191,206,210,294,306,130,130,183,183
2_W21_05_10_C04,133,135,263,267,112,124,191,191,206,208,290,294,130,130,183,183
2_W21_10_01_B02,135,135,265,267,118,128,191,191,204,206,292,294,130,130,183,183
2_W21_16_01_E12,133,141,261,267,120,124,191,200,198,210,282,292,130,130,183,183
2_W21_16_02_D05,135,143,267,271,120,120,191,191,210,210,284,288,130,130,183,183
2_W21_18_16_D10,137,141,257,263,116,124,185,191,198,206,284,298,130,130,183,183
2_W21_22_02_E04,135,137,267,299,120,120,188,191,198,206,284,290,130,130,183,183
2_W21_33_01_H11,135,135,263,265,112,118,188,191,200,206,290,290,130,130,183,183
2_W21_40_01_C05,135,135,267,271,112,124,188,191,206,206,284,288,130,130,183,183
2_W21_40_02_E08,135,143,263,269,118,124,188,188,208,214,282,286,130,130,183,183
2_W21_40_03_E05,135,143,271,273,120,124,191,191,210,214,282,294,130,130,183,183
2_W21_40_04_H05,141,141,263,265,118,124,188,191,200,208,290,318,130,130,183,183
2_W22_01_02_E12,135,137,265,267,118,120,191,191,190,206,278,294,130,130,183,183
2_W22_01_03_D08,137,137,263,265,120,124,191,191,200,206,318,318,130,130,183,183
2_W22_01_04_E02,135,143,265,271,112,124,191,191,206,208,294,306,130,130,183,183
2_W22_02_03_B11,135,135,259,265,118,120,191,191,206,210,292,300,130,130,183,183
2_W22_12_01_D12,135,147,265,265,120,126,188,191,198,210,298,306,130,130,183,183
